Plaza,PlazaName,Date,TotalCars
21,Catskill,2020-03-22,39901
21,Catskill,2020-03-23,56607
21,Catskill,2020-03-24,60859
21,Catskill,2020-03-25,57489
21,Catskill,2020-03-26,58981
21,Catskill,2020-03-27,61997
21,Catskill,2020-03-28,35050
21,Catskill,2020-03-29,29034
21,Catskill,2020-03-30,53794
21,Catskill,2020-03-31,52478
21,Catskill,2020-04-01,51764
21,Catskill,2020-04-02,52382
21,Catskill,2020-04-03,52941
21,Catskill,2020-04-04,35886
21,Catskill,2020-04-05,30100
21,Catskill,2020-04-06,49906
21,Catskill,2020-04-07,49478
21,Catskill,2020-04-08,48469
21,Catskill,2020-04-09,45855
21,Catskill,2020-04-10,46877
21,Catskill,2020-04-11,36918
21,Catskill,2020-04-12,30817
21,Catskill,2020-04-13,44656
21,Catskill,2020-04-14,53592
21,Catskill,2020-04-15,51604
21,Catskill,2020-04-16,53105
21,Catskill,2020-04-17,58813
21,Catskill,2020-04-18,37609
21,Catskill,2020-04-19,39186
21,Catskill,2020-04-20,56898
21,Catskill,2020-04-21,54435
21,Catskill,2020-04-22,60531
21,Catskill,2020-04-23,59817
21,Catskill,2020-04-24,60954
21,Catskill,2020-04-25,51194
21,Catskill,2020-04-26,33807
21,Catskill,2020-04-27,60132
21,Catskill,2020-04-28,67877
21,Catskill,2020-04-29,63209
21,Catskill,2020-04-30,63879
21,Catskill,2020-05-01,70206
21,Catskill,2020-05-02,57601
21,Catskill,2020-05-03,49227
21,Catskill,2020-05-04,65477
21,Catskill,2020-05-05,72820
21,Catskill,2020-05-06,68822
21,Catskill,2020-05-07,75476
21,Catskill,2020-05-08,76331
21,Catskill,2020-05-09,53820
21,Catskill,2020-05-10,57811
21,Catskill,2020-05-11,72775
21,Catskill,2020-05-12,77151
21,Catskill,2020-05-13,80213
21,Catskill,2020-05-14,81581
21,Catskill,2020-05-15,88192
21,Catskill,2020-05-16,70815
21,Catskill,2020-05-17,56637
21,Catskill,2020-05-18,80415
21,Catskill,2020-05-19,84907
21,Catskill,2020-05-20,87021
21,Catskill,2020-05-21,93301
21,Catskill,2020-05-22,99268
21,Catskill,2020-05-23,58506
21,Catskill,2020-05-24,66740
21,Catskill,2020-05-25,66523
21,Catskill,2020-05-26,93670
21,Catskill,2020-05-27,96912
21,Catskill,2020-05-28,96401
21,Catskill,2020-05-29,99363
21,Catskill,2020-05-30,83991
21,Catskill,2020-05-31,73949
21,Catskill,2020-06-01,96899
21,Catskill,2020-06-02,95865
21,Catskill,2020-06-03,96514
21,Catskill,2020-06-04,106799
21,Catskill,2020-06-05,109561
21,Catskill,2020-06-06,83788
21,Catskill,2020-06-07,78911
21,Catskill,2020-06-08,103576
21,Catskill,2020-06-09,108354
21,Catskill,2020-06-10,108666
21,Catskill,2020-06-11,106005
21,Catskill,2020-06-12,120688
21,Catskill,2020-06-13,94116
21,Catskill,2020-06-14,84585
21,Catskill,2020-06-15,106867
21,Catskill,2020-06-16,110374
21,Catskill,2020-06-17,113342
21,Catskill,2020-06-18,116194
21,Catskill,2020-06-19,124680
21,Catskill,2020-06-20,99927
21,Catskill,2020-06-21,99987
21,Catskill,2020-06-22,117894
21,Catskill,2020-06-23,118639
21,Catskill,2020-06-24,121027
21,Catskill,2020-06-25,123612
21,Catskill,2020-06-26,130420
21,Catskill,2020-06-27,98341
21,Catskill,2020-06-28,92810
21,Catskill,2020-06-29,120878
21,Catskill,2020-06-30,118442
21,Catskill,2020-07-01,118284
21,Catskill,2020-07-02,132519
21,Catskill,2020-07-03,105072
21,Catskill,2020-07-04,81026
21,Catskill,2020-07-05,96569
21,Catskill,2020-07-06,116510
21,Catskill,2020-07-07,118244
21,Catskill,2020-07-08,118291
21,Catskill,2020-07-09,125719
21,Catskill,2020-07-10,113736
21,Catskill,2020-07-11,93588
21,Catskill,2020-07-12,102442
21,Catskill,2020-07-13,120391
21,Catskill,2020-07-14,126732
21,Catskill,2020-07-15,127629
21,Catskill,2020-07-16,129141
21,Catskill,2020-07-17,126687
21,Catskill,2020-07-18,108098
21,Catskill,2020-07-19,101247
21,Catskill,2020-07-20,118872
21,Catskill,2020-07-21,122957
21,Catskill,2020-07-22,121745
21,Catskill,2020-07-23,124234
21,Catskill,2020-07-24,127722
21,Catskill,2020-07-25,117069
21,Catskill,2020-07-26,103185
21,Catskill,2020-07-27,122286
21,Catskill,2020-07-28,122509
21,Catskill,2020-07-29,125100
21,Catskill,2020-07-30,125020
21,Catskill,2020-07-31,130916
21,Catskill,2020-08-01,115010
21,Catskill,2020-08-02,95989
21,Catskill,2020-08-03,124822
21,Catskill,2020-08-04,96018
21,Catskill,2020-08-05,129711
21,Catskill,2020-08-06,129777
21,Catskill,2020-08-07,130286
21,Catskill,2020-08-08,112282
21,Catskill,2020-08-09,109729
21,Catskill,2020-08-10,122979
21,Catskill,2020-08-11,125520
21,Catskill,2020-08-12,122968
21,Catskill,2020-08-13,126250
21,Catskill,2020-08-14,133979
21,Catskill,2020-08-15,116597
21,Catskill,2020-08-16,93731
21,Catskill,2020-08-17,124727
21,Catskill,2020-08-18,125650
21,Catskill,2020-08-19,124460
21,Catskill,2020-08-20,133149
21,Catskill,2020-08-21,132571
21,Catskill,2020-08-22,118357
21,Catskill,2020-08-23,109681
21,Catskill,2020-08-24,122223
21,Catskill,2020-08-25,123135
21,Catskill,2020-08-26,127308
21,Catskill,2020-08-27,126254
21,Catskill,2020-08-28,135751
21,Catskill,2020-08-29,100321
21,Catskill,2020-08-30,120158
21,Catskill,2020-08-31,127238
21,Catskill,2020-09-01,123835
21,Catskill,2020-09-02,121336
21,Catskill,2020-09-03,132064
21,Catskill,2020-09-04,136230
21,Catskill,2020-09-05,119545
21,Catskill,2020-09-06,109852
21,Catskill,2020-09-07,107913
21,Catskill,2020-09-08,130435
21,Catskill,2020-09-09,128069
21,Catskill,2020-09-10,125216
21,Catskill,2020-09-11,139712
21,Catskill,2020-09-12,122556
21,Catskill,2020-09-13,109736
21,Catskill,2020-09-14,122734
21,Catskill,2020-09-15,124340
21,Catskill,2020-09-16,126072
21,Catskill,2020-09-17,127809
21,Catskill,2020-09-18,139164
21,Catskill,2020-09-19,128799
21,Catskill,2020-09-20,111186
21,Catskill,2020-09-21,122457
21,Catskill,2020-09-22,122923
21,Catskill,2020-09-23,126406
21,Catskill,2020-09-24,133621
21,Catskill,2020-09-25,139555
21,Catskill,2020-09-26,131510
21,Catskill,2020-09-27,114681
21,Catskill,2020-09-28,125115
21,Catskill,2020-09-29,122779
21,Catskill,2020-09-30,124932
21,Catskill,2020-10-01,135778
21,Catskill,2020-10-02,136054
21,Catskill,2020-10-03,129329
21,Catskill,2020-10-04,113433
21,Catskill,2020-10-05,122255
21,Catskill,2020-10-06,123186
21,Catskill,2020-10-07,126222
21,Catskill,2020-10-08,131671
21,Catskill,2020-10-09,137593
21,Catskill,2020-10-10,131916
21,Catskill,2020-10-11,107298
21,Catskill,2020-10-12,107264
21,Catskill,2020-10-13,119362
21,Catskill,2020-10-14,126960
21,Catskill,2020-10-15,132715
21,Catskill,2020-10-16,124652
21,Catskill,2020-10-17,124305
21,Catskill,2020-10-18,116750
21,Catskill,2020-10-19,125945
21,Catskill,2020-10-20,123825
21,Catskill,2020-10-21,122371
21,Catskill,2020-10-22,131233
21,Catskill,2020-10-23,137530
21,Catskill,2020-10-24,123546
21,Catskill,2020-10-25,115690
21,Catskill,2020-10-26,118381
21,Catskill,2020-10-27,122428
21,Catskill,2020-10-28,126228
21,Catskill,2020-10-29,121731
21,Catskill,2020-10-30,131327
21,Catskill,2020-10-31,117877
21,Catskill,2020-11-01,106407
21,Catskill,2020-11-02,122399
21,Catskill,2020-11-03,114016
21,Catskill,2020-11-04,116540
21,Catskill,2020-11-05,127283
21,Catskill,2020-11-06,133250
21,Catskill,2020-11-07,122590
21,Catskill,2020-11-08,111276
21,Catskill,2020-11-09,122699
21,Catskill,2020-11-10,121828
21,Catskill,2020-11-11,109594
21,Catskill,2020-11-12,121072
21,Catskill,2020-11-13,129675
21,Catskill,2020-11-14,116102
21,Catskill,2020-11-15,94967
21,Catskill,2020-11-16,120949
21,Catskill,2020-11-17,117546
21,Catskill,2020-11-18,121362
21,Catskill,2020-11-19,123833
21,Catskill,2020-11-20,132984
21,Catskill,2020-11-21,114515
21,Catskill,2020-11-22,89977
21,Catskill,2020-11-23,119150
21,Catskill,2020-11-24,130347
21,Catskill,2020-11-25,133987
21,Catskill,2020-11-26,84776
21,Catskill,2020-11-27,103671
21,Catskill,2020-11-28,103257
21,Catskill,2020-11-29,103263
21,Catskill,2020-11-30,108591
21,Catskill,2020-12-01,119677
21,Catskill,2020-12-02,117290
21,Catskill,2020-12-03,120817
21,Catskill,2020-12-04,121883
21,Catskill,2020-12-05,90190
21,Catskill,2020-12-06,90947
21,Catskill,2020-12-07,115616
21,Catskill,2020-12-08,117732
21,Catskill,2020-12-09,119074
21,Catskill,2020-12-10,120716
21,Catskill,2020-12-11,131569
21,Catskill,2020-12-12,106613
21,Catskill,2020-12-13,102336
21,Catskill,2020-12-14,115556
21,Catskill,2020-12-15,124775
21,Catskill,2020-12-16,98175
21,Catskill,2020-12-17,47568
21,Catskill,2020-12-18,117877
21,Catskill,2020-12-19,98818
21,Catskill,2020-12-20,83140
21,Catskill,2020-12-21,119593
21,Catskill,2020-12-22,129591
21,Catskill,2020-12-23,131297
21,Catskill,2020-12-24,115570
21,Catskill,2020-12-25,71082
21,Catskill,2020-12-26,90837
21,Catskill,2020-12-27,91446
21,Catskill,2020-12-28,116728
21,Catskill,2020-12-29,119840
21,Catskill,2020-12-30,124448
21,Catskill,2020-12-31,113441
21,Catskill,2021-01-01,69184
21,Catskill,2021-01-02,96741
21,Catskill,2021-01-03,75039
21,Catskill,2021-01-04,110985
21,Catskill,2021-01-05,112845
21,Catskill,2021-01-06,114862
21,Catskill,2021-01-07,118214
21,Catskill,2021-01-08,120648
21,Catskill,2021-01-09,101758
21,Catskill,2021-01-10,86005
21,Catskill,2021-01-11,114316
21,Catskill,2021-01-12,116233
21,Catskill,2021-01-13,117483
21,Catskill,2021-01-14,117924
21,Catskill,2021-01-15,128136
21,Catskill,2021-01-16,99475
21,Catskill,2021-01-17,87498
21,Catskill,2021-01-18,110296
21,Catskill,2021-01-19,117348
21,Catskill,2021-01-20,113131
21,Catskill,2021-01-21,123348
21,Catskill,2021-01-22,121819
21,Catskill,2021-01-23,98893
21,Catskill,2021-01-24,93583
21,Catskill,2021-01-25,117088
21,Catskill,2021-01-26,105421
21,Catskill,2021-01-27,116511
21,Catskill,2021-01-28,121076
21,Catskill,2021-01-29,125830
21,Catskill,2021-01-30,98930
21,Catskill,2021-01-31,87737
21,Catskill,2021-02-01,26096
21,Catskill,2021-02-02,50963
21,Catskill,2021-02-03,106256
21,Catskill,2021-02-04,117716
21,Catskill,2021-02-05,122820
21,Catskill,2021-02-06,107816
21,Catskill,2021-02-07,54385
21,Catskill,2021-02-08,110932
21,Catskill,2021-02-09,104094
21,Catskill,2021-02-10,120359
21,Catskill,2021-02-11,121421
21,Catskill,2021-02-12,128268
21,Catskill,2021-02-13,105043
21,Catskill,2021-02-14,85490
21,Catskill,2021-02-15,99867
21,Catskill,2021-02-16,114330
21,Catskill,2021-02-17,129145
21,Catskill,2021-02-18,76767
21,Catskill,2021-02-19,98951
21,Catskill,2021-02-20,104277
21,Catskill,2021-02-21,92546
21,Catskill,2021-02-22,109829
21,Catskill,2021-02-23,121142
21,Catskill,2021-02-24,125989
21,Catskill,2021-02-25,129172
21,Catskill,2021-02-26,136401
21,Catskill,2021-02-27,100852
21,Catskill,2021-02-28,95651
21,Catskill,2021-03-01,116133
21,Catskill,2021-03-02,120124
21,Catskill,2021-03-03,122283
21,Catskill,2021-03-04,121983
21,Catskill,2021-03-05,132661
21,Catskill,2021-03-06,111236
21,Catskill,2021-03-07,99756
21,Catskill,2021-03-08,121413
21,Catskill,2021-03-09,123052
21,Catskill,2021-03-10,126404
21,Catskill,2021-03-11,134818
21,Catskill,2021-03-12,136912
21,Catskill,2021-03-13,122356
21,Catskill,2021-03-14,102780
21,Catskill,2021-03-15,123816
21,Catskill,2021-03-16,125497
21,Catskill,2021-03-17,132010
21,Catskill,2021-03-18,126962
21,Catskill,2021-03-19,135461
21,Catskill,2021-03-20,123072
21,Catskill,2021-03-21,111103
21,Catskill,2021-03-22,126333
21,Catskill,2021-03-23,130677
21,Catskill,2021-03-24,124519
21,Catskill,2021-03-25,135381
21,Catskill,2021-03-26,140677
21,Catskill,2021-03-27,132138
21,Catskill,2021-03-28,91221
21,Catskill,2021-03-29,120658
21,Catskill,2021-03-30,130760
21,Catskill,2021-03-31,130749
21,Catskill,2021-04-01,133938
21,Catskill,2021-04-02,130974
21,Catskill,2021-04-03,117733
21,Catskill,2021-04-04,114835
21,Catskill,2021-04-05,129383
21,Catskill,2021-04-06,133715
21,Catskill,2021-04-07,134433
21,Catskill,2021-04-08,141365
21,Catskill,2021-04-09,142968
21,Catskill,2021-04-10,125909
21,Catskill,2021-04-11,104000
21,Catskill,2021-04-12,125045
21,Catskill,2021-04-13,129272
21,Catskill,2021-04-14,135019
21,Catskill,2021-04-15,130270
21,Catskill,2021-04-16,138503
21,Catskill,2021-04-17,137587
21,Catskill,2021-04-18,120566
21,Catskill,2021-04-19,126206
21,Catskill,2021-04-20,133547
21,Catskill,2021-04-21,129972
21,Catskill,2021-04-22,135370
21,Catskill,2021-04-23,143066
21,Catskill,2021-04-24,135257
21,Catskill,2021-04-25,108098
21,Catskill,2021-04-26,129585
21,Catskill,2021-04-27,132131
21,Catskill,2021-04-28,139746
21,Catskill,2021-04-29,135715
21,Catskill,2021-04-30,144822
21,Catskill,2021-05-01,132376
21,Catskill,2021-05-02,123356
21,Catskill,2021-05-03,130367
21,Catskill,2021-05-04,134500
21,Catskill,2021-05-05,135572
21,Catskill,2021-05-06,143109
21,Catskill,2021-05-07,147614
21,Catskill,2021-05-08,129318
21,Catskill,2021-05-09,133618
21,Catskill,2021-05-10,134514
21,Catskill,2021-05-11,135868
21,Catskill,2021-05-12,141553
21,Catskill,2021-05-13,141138
21,Catskill,2021-05-14,148844
21,Catskill,2021-05-15,142647
21,Catskill,2021-05-16,123285
21,Catskill,2021-05-17,127380
21,Catskill,2021-05-18,132414
21,Catskill,2021-05-19,140737
21,Catskill,2021-05-20,146830
21,Catskill,2021-05-21,150717
21,Catskill,2021-05-23,131773
21,Catskill,2021-05-24,137022
21,Catskill,2021-05-25,143401
21,Catskill,2021-05-26,143737
21,Catskill,2021-05-27,149008
21,Catskill,2021-05-28,142283
21,Catskill,2021-05-29,113737
21,Catskill,2021-05-30,96140
21,Catskill,2021-05-31,116277
21,Catskill,2021-06-01,141058
21,Catskill,2021-06-02,142730
21,Catskill,2021-06-03,137255
21,Catskill,2021-06-05,145594
21,Catskill,2021-06-06,142309
21,Catskill,2021-06-07,136902
21,Catskill,2021-06-08,136811
21,Catskill,2021-06-09,138702
21,Catskill,2021-06-10,142068
21,Catskill,2021-06-11,149842
21,Catskill,2021-06-12,142740
21,Catskill,2021-06-13,136703
21,Catskill,2021-06-14,134774
21,Catskill,2021-06-15,142906
21,Catskill,2021-06-16,147453
21,Catskill,2021-06-17,146579
21,Catskill,2021-06-18,149444
21,Catskill,2021-06-19,147333
21,Catskill,2021-06-20,145580
21,Catskill,2021-06-21,142035
21,Catskill,2021-06-22,142106
21,Catskill,2021-06-23,148101
21,Catskill,2021-06-24,148288
21,Catskill,2021-06-25,154771
21,Catskill,2021-06-26,151821
21,Catskill,2021-06-27,139971
21,Catskill,2021-06-28,145041
21,Catskill,2021-06-29,143352
21,Catskill,2021-06-30,143718
21,Catskill,2021-07-01,146810
21,Catskill,2021-07-02,144933
21,Catskill,2021-07-03,116556
21,Catskill,2021-07-04,113867
21,Catskill,2021-07-05,124826
21,Catskill,2021-07-06,139334
21,Catskill,2021-07-07,141539
21,Catskill,2021-07-08,138710
21,Catskill,2021-07-09,137048
21,Catskill,2021-07-10,140248
21,Catskill,2021-07-11,131656
21,Catskill,2021-07-12,129016
21,Catskill,2021-07-13,140841
21,Catskill,2021-07-14,143694
21,Catskill,2021-07-15,155347
21,Catskill,2021-07-16,154177
21,Catskill,2021-07-17,133128
21,Catskill,2021-07-18,127545
21,Catskill,2021-07-19,139232
21,Catskill,2021-07-20,142924
21,Catskill,2021-07-21,140437
21,Catskill,2021-07-22,147699
21,Catskill,2021-07-23,152143
21,Catskill,2021-07-24,143307
21,Catskill,2021-07-25,133617
21,Catskill,2021-07-26,140895
21,Catskill,2021-07-27,138218
21,Catskill,2021-07-28,143831
21,Catskill,2021-07-29,141918
21,Catskill,2021-07-30,152680
21,Catskill,2021-07-31,143641
21,Catskill,2021-08-01,128016
21,Catskill,2021-08-02,138877
21,Catskill,2021-08-03,138648
21,Catskill,2021-08-04,140790
21,Catskill,2021-08-05,146878
21,Catskill,2021-08-06,147805
21,Catskill,2021-08-07,138598
21,Catskill,2021-08-08,126053
21,Catskill,2021-08-09,136567
21,Catskill,2021-08-10,137953
21,Catskill,2021-08-11,144258
21,Catskill,2021-08-12,148240
21,Catskill,2021-08-13,142909
21,Catskill,2021-08-14,134465
21,Catskill,2021-08-15,139131
21,Catskill,2021-08-16,142984
21,Catskill,2021-08-17,141828
21,Catskill,2021-08-18,143271
21,Catskill,2021-08-19,147081
21,Catskill,2021-08-20,151229
21,Catskill,2021-08-21,145498
21,Catskill,2021-08-22,74967
21,Catskill,2021-08-23,126336
21,Catskill,2021-08-24,146404
21,Catskill,2021-08-25,147736
21,Catskill,2021-08-26,147248
21,Catskill,2021-08-27,151434
21,Catskill,2021-08-28,136032
21,Catskill,2021-08-29,145310
21,Catskill,2021-08-30,144630
21,Catskill,2021-08-31,146091
21,Catskill,2021-09-01,125924
21,Catskill,2021-09-02,120147
21,Catskill,2021-09-03,160666
21,Catskill,2021-09-04,146547
21,Catskill,2021-09-05,128105
21,Catskill,2021-09-06,121051
21,Catskill,2021-09-07,142095
21,Catskill,2021-09-08,142258
21,Catskill,2021-09-09,141056
21,Catskill,2021-09-10,145078
21,Catskill,2021-09-11,140377
21,Catskill,2021-09-12,134948
21,Catskill,2021-09-13,137826
21,Catskill,2021-09-14,135775
21,Catskill,2021-09-15,138298
21,Catskill,2021-09-16,130985
21,Catskill,2021-09-17,151806
21,Catskill,2021-09-18,145273
21,Catskill,2021-09-19,139248
21,Catskill,2021-09-20,139305
21,Catskill,2021-09-21,136067
21,Catskill,2021-09-22,133946
21,Catskill,2021-09-23,137961
21,Catskill,2021-09-24,149057
21,Catskill,2021-09-25,152682
21,Catskill,2021-09-26,142540
21,Catskill,2021-09-27,136806
21,Catskill,2021-09-28,132120
21,Catskill,2021-09-29,135251
21,Catskill,2021-09-30,146462
21,Catskill,2021-10-01,151236
21,Catskill,2021-10-02,139701
21,Catskill,2021-10-03,131093
21,Catskill,2021-10-04,130461
21,Catskill,2021-10-05,136006
21,Catskill,2021-10-06,138009
21,Catskill,2021-10-07,141483
21,Catskill,2021-10-08,150859
21,Catskill,2021-10-09,142328
21,Catskill,2021-10-10,118875
21,Catskill,2021-10-11,134941
21,Catskill,2021-10-12,138592
21,Catskill,2021-10-13,137823
21,Catskill,2021-10-14,145995
21,Catskill,2021-10-15,153797
21,Catskill,2021-10-16,137285
21,Catskill,2021-10-17,139383
21,Catskill,2021-10-18,137627
21,Catskill,2021-10-19,138244
21,Catskill,2021-10-20,139851
21,Catskill,2021-10-21,144358
21,Catskill,2021-10-22,153011
21,Catskill,2021-10-23,139842
21,Catskill,2021-10-24,133482
21,Catskill,2021-10-25,137704
21,Catskill,2021-10-26,113997
21,Catskill,2021-10-27,142187
21,Catskill,2021-10-28,146611
21,Catskill,2021-10-29,151345
21,Catskill,2021-10-30,130184
21,Catskill,2021-10-31,126242
21,Catskill,2021-11-01,139573
21,Catskill,2021-11-02,130778
21,Catskill,2021-11-03,139461
21,Catskill,2021-11-04,143825
21,Catskill,2021-11-05,152264
21,Catskill,2021-11-06,141254
21,Catskill,2021-11-07,126585
21,Catskill,2021-11-08,133727
21,Catskill,2021-11-09,136613
21,Catskill,2021-11-10,141824
21,Catskill,2021-11-11,138351
21,Catskill,2021-11-12,144001
21,Catskill,2021-11-13,133290
21,Catskill,2021-11-14,127538
21,Catskill,2021-11-15,133472
21,Catskill,2021-11-16,136303
21,Catskill,2021-11-17,137798
21,Catskill,2021-11-18,146827
21,Catskill,2021-11-19,152990
21,Catskill,2021-11-20,136830
21,Catskill,2021-11-21,120933
21,Catskill,2021-11-22,138046
21,Catskill,2021-11-23,149480
21,Catskill,2021-11-24,152553
21,Catskill,2021-11-25,128002
21,Catskill,2021-11-26,117745
21,Catskill,2021-11-27,125798
21,Catskill,2021-11-28,82150
21,Catskill,2021-11-29,141237
21,Catskill,2021-11-30,140112
21,Catskill,2021-12-01,140240
21,Catskill,2021-12-02,141760
21,Catskill,2021-12-03,149233
21,Catskill,2021-12-05,122034
21,Catskill,2021-12-06,132908
21,Catskill,2021-12-07,136472
21,Catskill,2021-12-08,134314
21,Catskill,2021-12-09,144937
21,Catskill,2021-12-10,149671
21,Catskill,2021-12-11,137453
21,Catskill,2021-12-12,127487
21,Catskill,2021-12-13,134041
21,Catskill,2021-12-14,133860
21,Catskill,2021-12-15,140851
21,Catskill,2021-12-16,142701
21,Catskill,2021-12-17,153321
21,Catskill,2021-12-18,122994
21,Catskill,2021-12-19,113103
21,Catskill,2021-12-20,130625
21,Catskill,2021-12-21,129424
21,Catskill,2021-12-22,265134
21,Catskill,2021-12-23,132593
21,Catskill,2021-12-24,105138
